method,rank,query_artist,query_song,query_genre,match_artist,match_song,match_genre,score,hit
raw cosine,1,Jay-Z,Encore,hip hop,Good Old War,Tell Me (Acoustic),folk,0.8259639967078707,False
raw cosine,2,Jay-Z,Encore,hip hop,Beastie Boys,So What'Cha Want (Butt Naked Version) (Explicit) (2009 Digital Remaster),hip hop,0.8162256778666267,True
raw cosine,1,Nelly,Say Now,hip hop,Blink-182,Online Songs,punk,0.6237764408472842,False
raw cosine,2,Nelly,Say Now,hip hop,Bruce Hornsby and the Range,The Red Plains,folk,0.6185799010369691,False
raw cosine,1,Dr. Dre,Been There Done That,hip hop,Mobb Deep,Live Foul,hip hop,0.7168507480305717,True
raw cosine,2,Dr. Dre,Been There Done That,hip hop,Lost Boyz,Keep It Real,hip hop,0.6613645872091801,True
raw cosine,1,Sean Kingston,Magical,hip hop,Ben E. King,Supernatural Thing Part 1,r&b/soul,0.7159543389876427,False
raw cosine,2,Sean Kingston,Magical,hip hop,Ladyhawke,Love Don't Live Here,electronic,0.6980204346348534,False
raw cosine,1,Sean Kingston,Over,hip hop,Marilyn Monroe,Do It Again,jazz,0.734288180086579,False
raw cosine,2,Sean Kingston,Over,hip hop,Albert Hammond Jr.,Bright Young Thing,rock,0.7169261586694056,False
raw cosine,1,Sean Kingston,Wrap U Around Me,hip hop,Diana Krall,Peel Me A Grape,jazz,0.7042804296396256,False
raw cosine,2,Sean Kingston,Wrap U Around Me,hip hop,Jill Scott,He Loves Me (Lyzel In E Flat),r&b/soul,0.67081577954257,False
raw cosine,1,M.I.A.,Paper Planes,hip hop,Brand Nubian,All For One (Explicit) (2006 Remastered LP Version),hip hop,0.776999349082176,True
raw cosine,2,M.I.A.,Paper Planes,hip hop,Remy Ma,I'm,hip hop,0.769496976440744,True
raw cosine,1,Thousand Foot Krutch,Set It Off,hip hop,John Legend,Out Of Sight,r&b/soul,0.6575173470477002,False
raw cosine,2,Thousand Foot Krutch,Set It Off,hip hop,Smif-n-Wessun,LET's GIT IT ON,hip hop,0.6444180361569123,True
raw cosine,1,Ludacris,Ho,hip hop,Big Bad Voodoo Daddy,Mambo Swing,jazz,0.8286527685473251,False
raw cosine,2,Ludacris,Ho,hip hop,Gene Autry,Up On The House Top,country,0.6742611420066916,False
raw cosine,1,Wu-Tang Clan,The What,hip hop,Aesop Rock,Mars Attacks,hip hop,0.7484972895490318,True
raw cosine,2,Wu-Tang Clan,The What,hip hop,Immortal Technique,That's What It Is,hip hop,0.7442728902025324,True
raw cosine,1,50 Cent,Rowdy Rowdy,hip hop,Wu-Tang Clan,Da Mystery Of Chessboxin',hip hop,0.8092966735575772,True
raw cosine,2,50 Cent,Rowdy Rowdy,hip hop,Company Flow,The Fire In Which You Burn (feat. J-Treds & The Brewin From The Juggaknots),hip hop,0.7825224390980428,True
raw cosine,1,Snoop Dogg,Bang Out,hip hop,Wu-Tang Clan,Uzi,hip hop,0.6788064827768119,True
raw cosine,2,Snoop Dogg,Bang Out,hip hop,Lil Wyte,Ten Toes Tall,hip hop,0.6691453207971828,True
raw cosine,1,Snoop Dogg,Snoopafella (Edited),hip hop,Us3,Goodbye,jazz,0.8702964194888465,False
raw cosine,2,Snoop Dogg,Snoopafella (Edited),hip hop,King Tee,Act A Fool,hip hop,0.8695694012122461,True
raw cosine,1,Atmosphere,Hair,hip hop,Eric B. & Rakim,What's On Your Mind,hip hop,0.818815366805303,True
raw cosine,2,Atmosphere,Hair,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.8161024490747625,True
raw cosine,1,Atmosphere,Happymess,hip hop,Murs,You & I,hip hop,0.824366035372372,True
raw cosine,2,Atmosphere,Happymess,hip hop,Kool Moe Dee,Bad Mutha,hip hop,0.8177630584938008,True
raw cosine,1,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,Brownstone,Kiss And Tell,r&b/soul,0.6976633312578044,False
raw cosine,2,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,Wang Chung,Hypnotize Me,pop,0.6897901908854601,False
raw cosine,1,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,Mac Lethal,Rotten Apple Pie,hip hop,0.837945199176861,False
raw cosine,2,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,A Tribe Called Quest,Hot Sex,hip hop,0.8326642603915566,False
raw cosine,1,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,Brett Dennen,When She's Gone,folk,0.7457744617225673,False
raw cosine,2,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,Phyllis Hyman,Falling Star,r&b/soul,0.7317463099137409,False
raw cosine,1,Ray Charles,Kiss me baby,jazz,Aretha Franklin,All Night Long,jazz,0.6717406806374625,True
raw cosine,2,Ray Charles,Kiss me baby,jazz,Bo Diddley,I'm Looking For A Woman,blues,0.6271205255021244,False
raw cosine,1,Ray Charles,Let's Go,jazz,Hilary Duff,Play With Fire,pop,0.8396840181999419,False
raw cosine,2,Ray Charles,Let's Go,jazz,Leon Jackson,You Don't Know Me,jazz,0.8233483257866896,True
raw cosine,1,Ray Charles,Moon Over Miami,jazz,Diana Krall,Charmed Life,jazz,0.4655051307245378,True
raw cosine,2,Ray Charles,Moon Over Miami,jazz,Dragonforce,Heart of a Dragon,metal,0.45978957318854374,False
raw cosine,1,Nat King Cole,Hit That Jive Jack,jazz,N-Dubz,Sex,hip hop,0.6640112241959808,False
raw cosine,2,Nat King Cole,Hit That Jive Jack,jazz,Juvenile,Around The Way [Explicit Album Version],hip hop,0.6616251667757008,False
raw cosine,1,Nat King Cole,The Christmas Song,jazz,Billy Gilman,The Christmas Song,country,0.9522158241939748,False
raw cosine,2,Nat King Cole,The Christmas Song,jazz,Gang Starr,Just To Get A Rep,hip hop,0.6323971716269889,False
raw cosine,1,Nat King Cole,Too Young,jazz,Dan Hartman,We Are The Young,pop,0.5324500101412878,False
raw cosine,2,Nat King Cole,Too Young,jazz,Carole King,We Are All In This Together,folk,0.5321206915650755,False
raw cosine,1,Nat King Cole,Unforgettable,jazz,Dilated Peoples,Clockwork,hip hop,0.6016092411518471,False
raw cosine,2,Nat King Cole,Unforgettable,jazz,Johnny Mathis,The Windmills Of Your Mind,blues,0.5822395834631303,False
raw cosine,1,Nat King Cole,Autumn Leaves,jazz,Dawn of Relic,The Awakening,metal,0.6035304042203067,False
raw cosine,2,Nat King Cole,Autumn Leaves,jazz,Dusty Springfield,Meditation,jazz,0.5788828223712844,True
raw cosine,1,Nat King Cole,Love Is A Many Splendored Thing,jazz,Bette Midler,The Rose,pop,0.5853694070049635,False
raw cosine,2,Nat King Cole,Love Is A Many Splendored Thing,jazz,Marvin Gaye,That's The Way Love Is,r&b/soul,0.5849201282374121,False
raw cosine,1,Nat King Cole,Smoke Gets in Your Eyes,jazz,Bryan Ferry,Smoke Gets In Your Eyes,folk,0.9615489344015546,False
raw cosine,2,Nat King Cole,Smoke Gets in Your Eyes,jazz,Frenzal Rhomb,I Love Fucking Up,punk,0.7078443967508355,False
raw cosine,1,Nat King Cole,If You Can't Smile And Say Yes,jazz,R. Kelly,Don't You Say No,r&b/soul,0.7486364422954158,False
raw cosine,2,Nat King Cole,If You Can't Smile And Say Yes,jazz,Kelly Price,Don't Say Goodbye,r&b/soul,0.6800893517252719,False
raw cosine,1,Nat King Cole,She's Funny That Way,jazz,Guy Clark,I Don't Love You Much Do I (2007 Remastered LP Version),country,0.8169047955167411,False
raw cosine,2,Nat King Cole,She's Funny That Way,jazz,Keyshia Cole,I Changed My Mind,r&b/soul,0.8020789901428723,False
raw cosine,1,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,Dilated Peoples,Expansion Team Theme,hip hop,0.6430775696660427,False
raw cosine,2,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,Patricia Barber,Phaeton,jazz,0.5877345201340949,True
raw cosine,1,Nat King Cole,The Very Thought Of You,jazz,Boyz II Men,Amazed,r&b/soul,0.7446471259315678,False
raw cosine,2,Nat King Cole,The Very Thought Of You,jazz,7L & Esoteric,Boxcutter Rap,hip hop,0.7308070669318518,False
raw cosine,1,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,Gene Autry,Rudolph The Red Nosed Reindeer,classical,0.7688021592271441,False
raw cosine,2,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,Classified,All About U,hip hop,0.73169100437109,False
raw cosine,1,Norah Jones,December,jazz,Marilyn Monroe,When I Fall In Love,jazz,0.667356774338222,True
raw cosine,2,Norah Jones,December,jazz,Descendents,When I Get Old,punk,0.6613952399697519,False
raw cosine,1,Norah Jones,Don't Know Why (Live),jazz,Mr. Vegas,I Don't Know Why I Love You,reggae,0.8008764409912635,False
raw cosine,2,Norah Jones,Don't Know Why (Live),jazz,Millencolin,Random I Am (Album Version),punk,0.7808365982363298,False
raw cosine,1,Norah Jones,Humble Me,jazz,The Berzerker,All About You,metal,0.8221052713222236,False
raw cosine,2,Norah Jones,Humble Me,jazz,Syleena Johnson,All Of Me,r&b/soul,0.8171996183834259,False
raw cosine,1,Norah Jones,I've Got To See You Again,jazz,Hope Of The States,Sadness On My Back,punk,0.8042621450617822,False
raw cosine,2,Norah Jones,I've Got To See You Again,jazz,New Found Glory,I'll Never Love Again,punk,0.79558930609822,False
raw cosine,1,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,Charlie Robison,Good Times,country,0.6187127253648694,False
raw cosine,2,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,The Misfits,Static Age,punk,0.6162911634776579,False
raw cosine,1,Norah Jones,The Long Way Home,jazz,Manafest,Runaway,hip hop,0.7243430639706159,False
raw cosine,2,Norah Jones,The Long Way Home,jazz,Mario Vazquez,Everytime I...,r&b/soul,0.7219462124932764,False
raw cosine,1,Norah Jones,Those Sweet Words,jazz,Slum Village,Call Me (Clean Version),hip hop,0.6357729901878229,False
raw cosine,2,Norah Jones,Those Sweet Words,jazz,A Tribe Called Quest,Baby Phife's Return,hip hop,0.6312851549806506,False
raw cosine,1,Norah Jones,Wish I Could (Live),jazz,Sage Francis,Keep Moving,hip hop,0.7263399641309348,False
raw cosine,2,Norah Jones,Wish I Could (Live),jazz,illScarlett,Clearer Now,punk,0.723416799878318,False
raw cosine,1,Norah Jones,My Dear Country,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.7287728118461179,False
raw cosine,2,Norah Jones,My Dear Country,jazz,The Cat Empire,The Car Song,reggae,0.7211970909550356,False
raw cosine,1,Dean Martin,I Love The Way You Say Goodnight,jazz,OutKast,The Way You Move,hip hop,0.7803755978073242,False
raw cosine,2,Dean Martin,I Love The Way You Say Goodnight,jazz,Doyle Bramhall,Dimples,jazz,0.7214033419938675,True
raw cosine,1,Dean Martin,White Christmas,jazz,Jamie Scott & The Town,When Will I See Your Face Again,folk,0.5511063866647862,False
raw cosine,2,Dean Martin,White Christmas,jazz,Darkel,At The End Of The Sky,electronic,0.5370846194594372,False
raw cosine,1,Dean Martin,Memories Are Made Of This,jazz,Dolly Parton,Highlight Of My Life,country,0.54007117964669,False
raw cosine,2,Dean Martin,Memories Are Made Of This,jazz,Kenny Loggins,Conviction Of The Heart,jazz,0.5344556251986885,True
raw cosine,1,Norah Jones,Little Room,jazz,Above The Law,Flow On (Move Me No Mountain),hip hop,0.6294858390015771,False
raw cosine,2,Norah Jones,Little Room,jazz,Dead Kennedys,Kinky Sex Makes the World Go 'Round,punk,0.6264482454202317,False
raw cosine,1,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Good Old War,Tell Me (Acoustic),folk,0.7428970589282737,False
raw cosine,2,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Josh Groban,When You Say You Love Me (Album Version),classical,0.7337352353811268,False
raw cosine,1,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,Jackson 5,(You Were Made) Especially For Me,r&b/soul,0.5850156522938843,False
raw cosine,2,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,Confederate Railroad,I Don't Want To Hang Out With Me (LP Version),country,0.5386758590549793,False
raw cosine,1,The Puppini Sisters,Falling In Love Again,jazz,Danni Carlos,Falling In Love Again,pop,0.9492431078620265,False
raw cosine,2,The Puppini Sisters,Falling In Love Again,jazz,Marilyn Monroe,When I Fall In Love,jazz,0.7272569055470027,True
raw cosine,1,The Puppini Sisters,Heebie Jeebies,jazz,Martin Sexton,In the Journey,folk,0.6276703600726269,False
raw cosine,2,The Puppini Sisters,Heebie Jeebies,jazz,Linda Ronstadt,Lovesick Blues,country,0.6120088147723041,False
raw cosine,1,The Puppini Sisters,I Will Survive,jazz,Alexandra Burke,Overcome,r&b/soul,0.8400588906766766,False
raw cosine,2,The Puppini Sisters,I Will Survive,jazz,Mario Vazquez,Everytime I...,r&b/soul,0.8329673339203951,False
raw cosine,1,The Puppini Sisters,In The Mood,jazz,The Pharcyde,Pack The Pipe,hip hop,0.7295200646140947,False
raw cosine,2,The Puppini Sisters,In The Mood,jazz,Sage Francis,Keep Moving,hip hop,0.7242958708268249,False
raw cosine,1,Dean Martin,Kiss,jazz,Hieroglyphics,You Never Knew,hip hop,0.6545102826679078,False
raw cosine,2,Dean Martin,Kiss,jazz,The Handful,Memorial Day,hip hop,0.6542646757730994,False
raw cosine,1,Dean Martin,Let Me Go Lover,jazz,Jessica Mauboy,Let Me Be Me,r&b/soul,0.7153791078828564,False
raw cosine,2,Dean Martin,Let Me Go Lover,jazz,Diana Krall,Peel Me A Grape,jazz,0.6791598801046382,True
raw cosine,1,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,Blind Pilot,Paint or Pollen,folk,0.5792850446739107,False
raw cosine,2,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,Amici Forever,Vita Mia,classical,0.5339097178395226,False
raw cosine,1,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,Gilberto Santa Rosa,Desde Que No Estas,latin,0.8113457523147225,True
raw cosine,2,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,Beatriz Luengo,Precisamente Ahora,latin,0.8053881780570903,True
raw cosine,1,Shakira,En Tus Pupilas,latin,Ricardo Arjona,Amor de Tele,latin,0.7998713666928152,True
raw cosine,2,Shakira,En Tus Pupilas,latin,Juana Molina,Yo se que,latin,0.798463415818205,True
raw cosine,1,Shakira,Que Me Quedes Tu,latin,El Gran Combo De Puerto Rico,No Hay Manera,latin,0.8097341995030434,True
raw cosine,2,Shakira,Que Me Quedes Tu,latin,Huey Dunbar,Amor De Siempre,latin,0.7957888817872214,True
raw cosine,1,Shakira,Sombra De Ti,latin,La 5A Estacion,Ahora Que Te Vas,pop,0.8069001678014539,False
raw cosine,2,Shakira,Sombra De Ti,latin,Beatriz Luengo,Precisamente Ahora,latin,0.8048195108405131,True
raw cosine,1,Shakira,Te Dejo Madrid,latin,Sanalejo,Mujer Calavera,latin,0.7852584688314189,True
raw cosine,2,Shakira,Te Dejo Madrid,latin,Natalia Oreiro,Basta De Ti,latin,0.7665407811673396,True
raw cosine,1,Shakira,Tú,latin,Carlos Vives,19 De Noviembre,latin,0.8362489262818654,True
raw cosine,2,Shakira,Tú,latin,Jerry Rivera,Tierra Sin Sol,latin,0.8188561345120972,True
raw cosine,1,Enrique Iglesias,La Chica De Ayer,latin,Grupo Niche,Miserable,latin,0.7668571851736232,True
raw cosine,2,Enrique Iglesias,La Chica De Ayer,latin,Illya Kuryaki And The Valderramas,Abarajame,hip hop,0.752991291300014,False
raw cosine,1,Enrique Iglesias,Adicto,latin,Aventura,Obsesion (English Remix_ Album Version),latin,0.796114779262946,True
raw cosine,2,Enrique Iglesias,Adicto,latin,Niña Pastori,Cartita de amor,pop,0.7890451967444105,False
raw cosine,1,Enrique Iglesias,Al Despertar,latin,Bebe,La Coqueta,latin,0.8048735205818199,True
raw cosine,2,Enrique Iglesias,Al Despertar,latin,Intocable,Te Extrano,latin,0.7977568423979617,True
raw cosine,1,Enrique Iglesias,Alguien Como Tú,latin,Huey Dunbar,Amor De Siempre,latin,0.7020804367392917,True
raw cosine,2,Enrique Iglesias,Alguien Como Tú,latin,Panteón Rococó,Buscándote,reggae,0.6912959317893964,False
raw cosine,1,Enrique Iglesias,Inalcanzable,latin,Café Quijano,Vete De Mi,latin,0.725253641400674,True
raw cosine,2,Enrique Iglesias,Inalcanzable,latin,Chavela Vargas,Tu Me Acostumbraste,latin,0.6892827735923821,True
raw cosine,1,Enrique Iglesias,Lloro Por Ti,latin,Café Quijano,Vete De Mi,latin,0.8111340524279981,True
raw cosine,2,Enrique Iglesias,Lloro Por Ti,latin,Reik,Fui,latin,0.7766371888415745,True
raw cosine,1,Enrique Iglesias,Mamacita,latin,Fonseca,Sueño,latin,0.7983060717671225,True
raw cosine,2,Enrique Iglesias,Mamacita,latin,Willie Colon,Guaracha,latin,0.781184766205748,True
raw cosine,1,Enrique Iglesias,Miss You,latin,The Airborne Toxic Event,The Girls In Their Summer Dresses,rock,0.7737294430604407,False
raw cosine,2,Enrique Iglesias,Miss You,latin,Tracey Ullman,Breakaway,pop,0.7550425327997425,False
raw cosine,1,Enrique Iglesias,Para De Jugar,latin,Los Calzones,Libre,reggae,0.6722947027867966,False
raw cosine,2,Enrique Iglesias,Para De Jugar,latin,Sanalejo,Mujer Calavera,latin,0.6106130596152857,True
raw cosine,1,Enrique Iglesias,She Be The One,latin,Billy Squier,She's A Runner (24-Bit Digitally Remastered 02),rock,0.7437487791483225,False
raw cosine,2,Enrique Iglesias,She Be The One,latin,The Bluetones,Carnt Be Trusted,pop,0.739590795519174,False
raw cosine,1,Enrique Iglesias,Trapecista,latin,Cabas,Guacamaya,latin,0.8107519604972093,True
raw cosine,2,Enrique Iglesias,Trapecista,latin,El sueño de Morfeo,Sonrisa especial,latin,0.7655637412106407,True
raw cosine,1,Enrique Iglesias,Tu Vacio,latin,Aventura,Todavía Me Amas,latin,0.8419892355587912,True
raw cosine,2,Enrique Iglesias,Tu Vacio,latin,Los Van Van,Quien No Ha Dicho Una Mentira,latin,0.8305141623440622,True
raw cosine,1,Enrique Iglesias,Volveré,latin,Joe Veras,Intentalo tu,latin,0.7132860159735198,True
raw cosine,2,Enrique Iglesias,Volveré,latin,Raulin Rodriguez,ya No,latin,0.7047160219839157,True
raw cosine,1,Shakira,Estoy Aquí,latin,Móveis Coloniais de Acaju,Receio do remorso,reggae,0.7535410105085976,False
raw cosine,2,Shakira,Estoy Aquí,latin,Ana Carolina,Rosas,pop,0.7496491157650809,False
raw cosine,1,Santana,Life Is Anew,latin,Tony Bennett,Because Of You,jazz,0.6979276657996403,False
raw cosine,2,Santana,Life Is Anew,latin,Assemblage 23,MAPS OF REALITY,pop,0.6509717320768102,False
raw cosine,1,Shakira,Donde Estas Corazon,latin,Rosana,Nadie mas que yo (directo Las Ventas),latin,0.7623361782989397,True
raw cosine,2,Shakira,Donde Estas Corazon,latin,Todos Tus Muertos,No Mas Apartheid,reggae,0.7437103690368632,False
raw cosine,1,Shakira,Octavo Día,latin,Malu,Agua De Mayo,latin,0.7738504648542559,True
raw cosine,2,Shakira,Octavo Día,latin,Malu,Y Sigo Preguntandome,latin,0.75420571824152,True
raw cosine,1,Shakira,Te Necesito,latin,Aventura,Todavía Me Amas,latin,0.8502642554113827,True
raw cosine,2,Shakira,Te Necesito,latin,Aventura,Obsesion (English Remix_ Album Version),latin,0.8351481735151566,True
raw cosine,1,Santana,Evil Ways,latin,Fat Joe,Preacher On A Sunday Morning,hip hop,0.688377986229675,False
raw cosine,2,Santana,Evil Ways,latin,Atmosphere,Happymess,hip hop,0.6853527735800584,False
raw cosine,1,Pink Martini,Anna (el negro zumbon),latin,Inti Illimani,El Arado,latin,0.5687488472595515,True
raw cosine,2,Pink Martini,Anna (el negro zumbon),latin,Rosana,A fuego lento (directo Las Ventas),latin,0.558964734607865,True
raw cosine,1,Chavela Vargas,Piensa en mi,latin,Enrique Iglesias,La Chica De Ayer,latin,0.6470591680907622,True
raw cosine,2,Chavela Vargas,Piensa en mi,latin,Maelo Ruiz,Asi Eres Tu,latin,0.5960973863107749,True
raw cosine,1,Santana,Esperando,latin,Patty Griffin,Waiting For My Child,country,0.48348364324196236,False
raw cosine,2,Santana,Esperando,latin,Nina Simone,My Baby Just Cares For Me,jazz,0.4783821398184999,False
raw cosine,1,Beyoncé,Beautiful Liar (Bello Embustero),latin,Frank Reyes,Vine A Decirte Adios,latin,0.6859793305271504,True
raw cosine,2,Beyoncé,Beautiful Liar (Bello Embustero),latin,Rey Ruiz,No Existe Un Lugar,latin,0.6770187355102132,True
